[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.000497s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.009276s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009348s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000386s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000294s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000204s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000403s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001428s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.001546s ]
[ 2012-03-11T17:53:01+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.001631s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000761s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000834s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001266s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.001352s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.012385s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012462s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000689s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000623s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000508s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000710s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002693s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.002190s ]
[ 2012-03-11T17:53:28+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.002265s ]
[ 2012-03-11T17:53:39+08:00 ] /index.php?s=/Photo/add | ERR: (ThinkException) 模板不存在[./Tpl/default/Photo/add.html]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000757s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000830s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002488s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.002567s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.011537s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011618s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000749s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000608s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000584s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000708s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002799s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.002673s ]
[ 2012-03-11T17:53:57+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.002752s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run ReadHtmlCache Behavior [ RunTime:0.015206s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ app_begin ] --END-- [ RunTime:0.015300s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.025283s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:0.025369s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.047436s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047512s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.014439s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.006715s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.004891s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.010221s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:0.036451s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.019684s ]
[ 2012-03-11T18:02:04+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.019819s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ route_check ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run CheckRoute Behavior [ RunTime:0.029699s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.029784s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001471s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001535s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_template ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run LocationTemplate Behavior [ RunTime:0.001092s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.001166s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_parse ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | NOTIC: [2] file_get_contents(./Tpl/default/Public/footer.html) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | NOTIC: [8] Undefined variable: category 95e2f48d68caa44aad7781281fec9135.php 第 147 行.
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run ParseTemplate Behavior [ RunTime:0.084513s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.084586s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_filter ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run ContentReplace Behavior [ RunTime:0.000724s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run TokenBuild Behavior [ RunTime:0.000699s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000538s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000682s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002796s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_end ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.002025s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/Photo/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.002095s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Tag[ route_check ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001324s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001424s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Tag[ app_begin ] --START--
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000604s ]
[ 2012-03-11T18:02:11+08:00 ] /index.php/photo/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000667s ]
